x,Yaw
0.30000000000000004,9.712901460274027e-18
0.30000000000000004,9.712901460274027e-18
0.30000000000000004,9.712901460274027e-18
0.30000000000000004,9.712901460274027e-18
0.30000000000000004,9.712901460274027e-18
0.30000000000000004,9.712901460274027e-18
0.34,9.712901460274027e-18
0.34,9.712901460274027e-18
0.34,9.712901460274027e-18
0.34,9.712901460274027e-18
0.36000000000000004,9.712901460274027e-18
0.36000000000000004,9.712901460274027e-18
0.36000000000000004,9.712901460274027e-18
0.36000000000000004,9.712901460274027e-18
0.36000000000000004,9.712901460274027e-18
0.36000000000000004,9.712901460274027e-18
0.36000000000000004,9.712901460274027e-18
0.36000000000000004,9.712901460274027e-18
0.4,9.712901460274027e-18
0.4,9.712901460274027e-18
0.4,9.712901460274027e-18
0.42000000000000004,9.712901460274027e-18
0.42000000000000004,9.712901460274027e-18
0.42000000000000004,9.712901460274027e-18
0.42000000000000004,9.712901460274027e-18
0.42000000000000004,9.712901460274027e-18
0.42000000000000004,9.712901460274027e-18
0.42000000000000004,9.712901460274027e-18
0.42000000000000004,9.712901460274027e-18
0.46,9.712901460274027e-18
0.46,9.712901460274027e-18
0.46,9.712901460274027e-18
0.48000000000000004,9.712901460274027e-18
0.48000000000000004,9.712901460274027e-18
0.48000000000000004,9.712901460274027e-18
0.48000000000000004,9.712901460274027e-18
0.5,9.712901460274027e-18
0.5,9.712901460274027e-18
0.5,9.712901460274027e-18
0.5,9.712901460274027e-18
0.52,9.712901460274027e-18
0.52,9.712901460274027e-18
0.52,9.712901460274027e-18
0.54,9.712901460274027e-18
0.54,9.712901460274027e-18
0.54,9.712901460274027e-18
0.54,9.712901460274027e-18
0.54,9.712901460274027e-18
0.54,9.712901460274027e-18
0.54,9.712901460274027e-18
0.54,9.712901460274027e-18
0.58,9.712901460274027e-18
0.58,9.712901460274027e-18
0.58,9.712901460274027e-18
0.58,9.712901460274027e-18
0.6,9.712901460274027e-18
0.6,9.712901460274027e-18
0.6,9.712901460274027e-18
0.6,9.712901460274027e-18
0.6,9.712901460274027e-18
0.62,9.712901460274027e-18
0.62,9.712901460274027e-18
0.62,9.712901460274027e-18
0.62,9.712901460274027e-18
0.64,9.712901460274027e-18
0.64,9.712901460274027e-18
0.64,9.712901460274027e-18
0.64,9.712901460274027e-18
0.66,9.712901460274027e-18
0.66,9.712901460274027e-18
0.66,9.712901460274027e-18
0.66,9.712901460274027e-18
0.66,9.712901460274027e-18
0.66,9.712901460274027e-18
0.66,9.712901460274027e-18
0.66,9.712901460274027e-18
0.7,9.712901460274027e-18
0.7,9.712901460274027e-18
0.7,9.712901460274027e-18
0.72,9.712901460274027e-18
0.72,9.712901460274027e-18
0.72,9.712901460274027e-18
0.72,9.712901460274027e-18
0.74,9.712901460274027e-18
0.74,9.712901460274027e-18
0.74,9.712901460274027e-18
0.74,9.712901460274027e-18
0.76,9.712901460274027e-18
0.76,9.712901460274027e-18
0.76,9.712901460274027e-18
0.78,9.712901460274027e-18
0.78,9.712901460274027e-18
0.78,9.712901460274027e-18
0.78,9.712901460274027e-18
0.8,9.712901460274027e-18
0.8,9.712901460274027e-18
0.8,9.712901460274027e-18
0.8,9.712901460274027e-18
0.8,9.712901460274027e-18
